chr	start
chr21	47814050
chr21	47814060
chr21	47818859
chr21	47818883
chr21	47818896
chr21	47818969
chr21	47819013
chr21	47819023
chr21	47819025
chr21	47819028
chr21	47820801
chr21	47820809
chr21	47820814
chr21	47820820
chr21	47820832
chr21	47820857
chr21	47820875
chr21	47824742
chr21	47829788
chr21	47829798
chr21	47829800
chr21	47829804
chr21	47829857
chr21	47829881
chr21	47829892
chr21	47829907
chr21	47829918
chr21	47829971
chr21	47829991
chr21	47830002
chr21	47830004
chr21	47830028
chr21	47830032
chr21	47830053
chr21	47830055
chr21	47830058
chr21	47830077
chr21	47830092
chr21	47831550
chr21	47831564
chr21	47831569
chr21	47831590
chr21	47831593
chr21	47831600
chr21	47831618
chr21	47831621
chr21	47831634
chr21	47831641
chr21	47831654
chr21	47831666
chr21	47831685
chr21	47831691
chr21	47831694
chr21	47831696
chr21	47833119
chr21	47833135
chr21	47833165
chr21	47833194
chr21	47833196
chr21	47833216
chr21	47833227
chr21	47841995
chr21	47842021
chr21	47842025
chr21	47842032
chr21	47842055
chr21	47842084
chr21	47845847
chr21	47845864
chr21	47845882
chr21	47845947
chr21	47845949
chr21	47845963
chr21	47846018
chr21	47846043
chr21	47853016
chr21	47853022
chr21	47853029
chr21	47853115
chr21	47870568
chr21	47870594
chr21	47886931
chr21	47886935
chr21	47886937
chr21	47886947
chr21	47886975
chr21	47886980
chr21	47886984
chr21	47886991
chr21	47887005
chr21	47887028
chr21	47900879
chr21	47900880
chr21	47900958
chr21	47912777
chr21	47912894
chr21	47950472
chr21	47950499
chr21	47950524
chr21	47950562
chr21	47956206
chr21	47956326
chr21	47956349
chr21	47960230
chr21	47960238
chr21	47960280
chr21	47964669
chr21	47964675
chr21	47964728
chr21	47964770
chr21	48007528
chr21	48007558
chr21	48007619
chr21	48007623
chr21	48007643
chr21	48017661
chr21	48017666
chr21	48017680
chr21	48017703
chr21	48017718
chr21	48017729
chr21	48017786
chr21	48018198
chr21	48018216
chr21	48018218
chr21	48018231
chr21	48018247
chr21	48018255
chr21	48018266
chr21	48018302
chr21	48018324
chr21	48018326
chr21	48018332
chr21	48018356
chr21	48018513
chr21	48018528
chr21	48018544
chr21	48018554
chr21	48018556
chr21	48018573
chr21	48018809
chr21	48018843
chr21	48031134
chr21	48031138
chr21	48031140
chr21	48031150
chr21	48031178
chr21	48031219
chr21	48031228
chr21	48031239
chr21	48047939
chr21	48047961
chr21	48070875
chr21	9570684
chr21	9647474
chr21	9647481
chr21	9647528
chr21	9676591
chr21	9676609
chr21	9676645
chr21	9676653
chr21	9677100
chr21	9677132
chr21	9677160
chr21	9677170
chr21	9677208
chr21	9677238
chr21	9677299
chr21	9695933
chr21	9695937
chr21	9695945
chr21	9695950
chr21	9695952
chr21	9695996
chr21	9696000
chr21	9696013
chr21	9696022
chr21	9856622
chr21	9878453
chr21	9878458
chr21	9878482
chr21	9878508
chr21	9878606
chr21	9878612
chr21	9878617
chr21	9878660
chr21	9878674
chr21	9878694
chr21	9878698
chr21	9878716
chr21	9878729
chr21	9878749
chr21	10137644
chr21	10137699
chr21	10596888
chr21	10596891
chr21	10596916
chr21	10596920
chr21	10596932
chr21	10596955
chr21	10596958
chr21	10596967
chr21	10597048
chr21	10597052
chr21	10597056
chr21	10597058
chr21	10597060
chr21	10597062
chr21	10597064
chr21	10597086
chr21	10597088
chr21	10597107
chr21	10915788
chr21	10948355
chr21	10948379
chr21	11032132
chr21	11032225
chr21	11088689
chr21	11088709
chr21	11088725
chr21	11088734
chr21	11088739
chr21	11092295
chr21	11092308
chr21	11092339
chr21	11098728
chr21	11098732
chr21	11098763
chr21	11098772
chr21	11098794
chr21	11110223
chr21	11113721
chr21	11113733
chr21	11113782
chr21	11113789
chr21	11129435
chr21	11129660
chr21	11132074
chr21	11132208
chr21	11132231
chr21	11135631
chr21	11135645
chr21	11135702
chr21	11135890
chr21	11135898
chr21	11135920
chr21	11135936
chr21	11135945
chr21	11135952
chr21	11170339
chr21	11170347
chr21	11170369
chr21	11170377
chr21	11170385
chr21	11170409
chr21	11176868
chr21	14372969
chr21	14372970
chr21	14372974
chr21	14372975
chr21	14372977
chr21	14372978
chr21	14373021
chr21	14373022
chr21	14373043
chr21	14843688
chr21	14988862
chr21	14989105
chr21	15250358
chr21	15250442
chr21	15250457
chr21	15269749
chr21	15269900
chr21	15269984
chr21	15269999
chr21	15381390
chr21	15381434
chr21	15428769
chr21	15449909
chr21	15449921
chr21	15449929
chr21	15449947
chr21	15449960
chr21	15450004
chr21	15450006
chr21	15450045
chr21	15450051
chr21	15653692
chr21	15653703
chr21	15870074
chr21	15870096
chr21	16580590
chr21	16776311
chr21	16776335
chr21	16776355
chr21	16776359
chr21	16776367
chr21	16776400
chr21	16776411
chr21	16776431
chr21	16776445
chr21	16776452
chr21	16776456
chr21	16776461
chr21	16776489
chr21	16776499
chr21	16776501
chr21	16776505
chr21	16819489
chr21	16819513
chr21	17229086
chr21	17231613
chr21	17231661
chr21	17231669
chr21	17231716
chr21	17231750
chr21	17231766
chr21	17231794
chr21	17231806
chr21	17231810
chr21	17418573
chr21	17657581
chr21	17657654
chr21	17657655
chr21	17657713
chr21	17657724
chr21	17671653
chr21	17671657
chr21	17671669
chr21	17671702
chr21	17671713
chr21	17698734
chr21	17698749
chr21	17698915
chr21	17698929
chr21	17698984
chr21	17927364
chr21	17927368
chr21	17948114
chr21	18009159
chr21	18009180
chr21	18102850
chr21	18102875
chr21	18827339
chr21	18827371
chr21	18829417
chr21	18829456
chr21	18829464
chr21	18829548
chr21	18857393
chr21	18857409
chr21	18857431
chr21	18857433
chr21	18857439
chr21	18857456
chr21	18857463
chr21	19617752
chr21	19617802
chr21	19617829
chr21	19617839
chr21	19617847
chr21	19617852
chr21	19652581
chr21	19661658
chr21	20412978
chr21	20413049
chr21	20413164
chr21	20454469
chr21	20454494
chr21	20454527
chr21	20454537
chr21	20454543
chr21	21015258
chr21	21015272
chr21	21369236
chr21	21433930
chr21	21433941
chr21	21450357
chr21	21450380
chr21	22091210
chr21	22091234
chr21	22091280
chr21	22259601
chr21	22274507
chr21	22274535
chr21	22385696
chr21	22385757
chr21	22385813
chr21	22397593
chr21	22397604
chr21	23275742
chr21	23275786
chr21	23275814
chr21	23275816
chr21	23275847
chr21	23275864
chr21	23287334
chr21	23561550
chr21	23561560
chr21	23561764
chr21	23561786
chr21	23833693
chr21	23833723
chr21	23833725
chr21	23833731
chr21	23833748
chr21	23833755
chr21	23917768
chr21	23950903
chr21	23950909
chr21	23950911
chr21	23950933
chr21	23950949
chr21	23951074
chr21	23951090
chr21	24343838
chr21	24343875
chr21	24473888
chr21	24473915
chr21	24473926
chr21	24473948
chr21	24796306
chr21	24797386
chr21	24935588
chr21	25128491
chr21	25130300
chr21	25254162
chr21	25254169
chr21	25254178
chr21	25320840
chr21	25320947
chr21	25707396
chr21	25707418
chr21	25707425
chr21	25801031
chr21	25801042
chr21	25871386
chr21	25871392
chr21	25871432
chr21	25871459
chr21	26503936
chr21	26980377
chr21	26980454
chr21	26998192
chr21	26998237
chr21	27107415
chr21	27107429
chr21	27107443
chr21	27107478
chr21	27107484
chr21	27107524
chr21	27107532
chr21	27107541
chr21	27107553
chr21	27160226
chr21	27160243
chr21	27160300
chr21	27160327
chr21	27160366
chr21	27160418
chr21	27160428
chr21	27160430
chr21	27160434
chr21	27184990
chr21	27184994
chr21	27184996
chr21	27185034
chr21	27185039
chr21	27185050
chr21	27185095
chr21	27224408
chr21	27328133
chr21	27328162
chr21	27444818
chr21	27444949
chr21	27754150
chr21	27754399
chr21	28218741
chr21	28218787
chr21	28218789
chr21	28218794
chr21	28218800
chr21	28338873
chr21	28338880
chr21	28338889
chr21	28338893
chr21	28338930
chr21	28338990
chr21	28339014
chr21	28339061
chr21	28339065
chr21	28339095
chr21	28339097
chr21	28339777
chr21	28339804
chr21	28339845
chr21	28339851
chr21	28339868
chr21	28339893
chr21	28339897
chr21	28339908
chr21	28339915
chr21	28452963
chr21	29208926
chr21	29859644
chr21	29859672
chr21	30257278
chr21	30257342
chr21	30370933
chr21	30370971
chr21	30370976
chr21	30370987
chr21	30371021
chr21	30371032
chr21	30381806
chr21	30381809
chr21	30381811
chr21	30381817
chr21	30381861
chr21	30381877
chr21	30438784
chr21	30438791
chr21	30438800
chr21	30438808
chr21	30438847
chr21	30438855
chr21	30466011
chr21	30466050
chr21	30466059
chr21	30466064
chr21	30466092
chr21	30466102
chr21	30466104
chr21	30466108
chr21	30834120
chr21	30834140
chr21	30834192
chr21	30834223
chr21	30834237
chr21	30834248
chr21	30834281
chr21	30834293
chr21	30834297
chr21	30845065
chr21	30845067
chr21	30845096
chr21	30845110
chr21	30845117
chr21	30845154
chr21	30845163
chr21	30845165
chr21	30845266
chr21	30953616
chr21	31540423
chr21	31577515
chr21	31751141
chr21	32358914
chr21	32358953
chr21	32358989
chr21	32358994
chr21	32359038
chr21	32364291
chr21	32364366
chr21	32364522
chr21	32470448
chr21	32470485
chr21	32470501
chr21	32514339
chr21	32514345
chr21	32514363
chr21	32532981
chr21	32533012
chr21	32533018
chr21	32533026
chr21	32533040
chr21	32533043
chr21	32533054
chr21	32651151
chr21	32651161
chr21	32651169
chr21	32681629
chr21	32681635
chr21	32707413
chr21	32709959
chr21	32709972
chr21	32709974
chr21	32710007
chr21	32772739
chr21	32840905
chr21	32840915
chr21	32840949
chr21	32840957
chr21	32841005
chr21	32847143
chr21	32847254
chr21	32894547
chr21	32894594
chr21	32894617
chr21	32901042
chr21	32901049
chr21	32916704
chr21	32916721
chr21	32916729
chr21	32916803
chr21	32916813
chr21	32948967
chr21	32960835
chr21	32960910
chr21	32960957
chr21	32960965
chr21	32960973
chr21	33013466
chr21	33013474
chr21	33013480
chr21	33013502
chr21	33013510
chr21	33013527
chr21	33013543
chr21	33013567
chr21	33013587
chr21	33013591
chr21	33013599
chr21	33013603
chr21	33087639
chr21	33091459
chr21	33091463
chr21	33113259
chr21	33113303
chr21	33160321
chr21	33182814
chr21	33279839
chr21	33279923
chr21	33279969
chr21	33285893
chr21	33285911
chr21	33285952
chr21	33325467
chr21	33442112
chr21	33442128
chr21	33442144
chr21	33523678
chr21	33523686
chr21	33614101
chr21	33614215
chr21	33614222
chr21	33614230
chr21	33614252
chr21	33614260
chr21	33614277
chr21	33614284
chr21	33626767
chr21	33626799
chr21	33626837
chr21	33711823
chr21	33711831
chr21	33711839
chr21	33711886
chr21	33711893
chr21	33747644
chr21	33747686
chr21	33747688
chr21	33747850
chr21	33816647
chr21	33874656
chr21	33874661
chr21	33882897
chr21	33882917
chr21	33947640
chr21	33947692
chr21	33948305
chr21	33948372
chr21	34305288
chr21	34305332
chr21	34305355
chr21	34305357
chr21	34305473
chr21	34305481
chr21	34305489
chr21	34305511
chr21	34305519
chr21	34305536
chr21	34305543
chr21	34398773
chr21	34398808
chr21	34398829
chr21	34398836
chr21	34398849
chr21	34399336
chr21	34399338
chr21	34399341
chr21	34399355
chr21	34399359
chr21	34399361
chr21	34476424
chr21	34476494
chr21	34537925
chr21	34639075
chr21	34639114
chr21	34639118
chr21	34639160
chr21	34639221
chr21	34728045
chr21	34800360
chr21	34800384
chr21	34800412
chr21	34800492
chr21	34814402
chr21	34814518
chr21	34896082
chr21	34896136
chr21	34911277
chr21	34911329
chr21	34911338
chr21	34911478
chr21	35047591
chr21	35047597
chr21	35047665
chr21	35047671
chr21	35047685
chr21	35047741
chr21	35164223
chr21	35269042
chr21	35269068
chr21	35269276
chr21	35269291
chr21	35352197
chr21	35352251
chr21	35352314
chr21	35352321
chr21	35444301
chr21	35444303
chr21	35446810
chr21	35446818
chr21	35446835
chr21	35446838
chr21	35446858
chr21	35446860
chr21	35446865
chr21	35592383
chr21	35592404
chr21	35592420
chr21	35654323
chr21	35654470
chr21	35654525
chr21	35654541
chr21	36072562
chr21	36072602
chr21	36072606
chr21	36205637
chr21	36205644
chr21	36205648
chr21	36205679
chr21	36205691
chr21	36205693
chr21	36205697
chr21	36217947
chr21	36217973
chr21	36346970
chr21	36419922
chr21	36754752
chr21	37020224
chr21	37363147
chr21	37363169
chr21	37363202
chr21	37430655
chr21	37435796
chr21	37435847
chr21	37435896
chr21	37435898
chr21	37435905
chr21	37470220
chr21	37506514
chr21	37506572
chr21	37508601
chr21	37510539
chr21	37546254
chr21	37553766
chr21	37565459
chr21	37565486
chr21	37565501
chr21	37565620
chr21	37565622
chr21	37565639
chr21	37573009
chr21	37573013
chr21	37573033
chr21	37573057
chr21	37573072
chr21	37573089
chr21	37573095
chr21	37573136
chr21	37573156
chr21	37573204
chr21	37583638
chr21	37583665
chr21	37583674
chr21	37583682
chr21	37583697
chr21	37632328
chr21	37685188
chr21	37685208
chr21	37781175
chr21	37781183
chr21	37781216
chr21	37781246
chr21	37781589
chr21	37781591
chr21	37859376
chr21	37859428
chr21	37873115
chr21	37873156
chr21	37873258
chr21	37873284
chr21	37873301
chr21	37873327
chr21	37973606
chr21	37973770
chr21	37973834
chr21	38012374
chr21	38076605
chr21	38077206
chr21	38077217
chr21	38077226
chr21	38077229
chr21	38077231
chr21	38077248
chr21	38077258
chr21	38077270
chr21	38079949
chr21	38079962
chr21	38079976
chr21	38079989
chr21	38080005
chr21	38080007
chr21	38080019
chr21	38080025
chr21	38143445
chr21	38143499
chr21	38143507
chr21	38143515
chr21	38206208
chr21	38214967
chr21	38282594
chr21	38282706
chr21	38282736
chr21	38282760
chr21	38288139
chr21	38288147
chr21	38288151
chr21	38305412
chr21	38305463
chr21	38580615
chr21	38580650
chr21	38603742
chr21	38603755
chr21	38603813
chr21	38663370
chr21	38663374
chr21	38663376
chr21	38663414
chr21	38663430
chr21	38663444
chr21	38663464
chr21	38763069
chr21	38763092
chr21	38763115
chr21	38763152
chr21	38763164
chr21	38763168
chr21	38926641
chr21	38926685
chr21	38926689
chr21	38926697
chr21	38926730
chr21	38926741
chr21	38964431
chr21	38964465
chr21	38964488
chr21	38964503
chr21	38964585
chr21	39039994
chr21	39058561
chr21	39058739
chr21	39090957
chr21	39335842
chr21	39335869
chr21	39384106
chr21	39384200
chr21	39384230
chr21	39384238
chr21	39384255
chr21	39384262
chr21	39623015
chr21	39623018
chr21	39623037
chr21	39631465
chr21	39676792
chr21	39676803
chr21	39676823
chr21	39676837
chr21	39680633
chr21	39798590
chr21	39798618
chr21	39798627
chr21	39798642
chr21	40008661
chr21	40008675
chr21	40008720
chr21	40018832
chr21	40018850
chr21	40018899
chr21	40177570
chr21	40177572
chr21	40223952
chr21	40333641
chr21	40344574
chr21	40344583
chr21	40344591
chr21	40344599
chr21	40354730
chr21	40354738
chr21	40354821
chr21	40354833
chr21	40354837
chr21	40357364
chr21	40367135
chr21	40367143
chr21	40367169
chr21	40367199
chr21	40367227
chr21	40367289
chr21	40455495
chr21	40479117
chr21	40479180
chr21	40479222
chr21	40479240
chr21	40479299
chr21	40479308
chr21	40644279
chr21	40693136
chr21	40767315
chr21	40767330
chr21	40809028
chr21	40830665
chr21	40830863
chr21	40830869
chr21	41265260
chr21	41687199
chr21	41903290
chr21	41919177
chr21	41919202
chr21	41919482
chr21	41919494
chr21	42055552
chr21	42055583
chr21	42055814
chr21	42055816
chr21	42055820
chr21	42255374
chr21	42475413
chr21	42520182
chr21	42520194
chr21	42520261
chr21	42562777
chr21	42621518
chr21	42621541
chr21	42621560
chr21	42621588
chr21	42759229
chr21	42759271
chr21	42759318
chr21	42759331
chr21	42759345
chr21	42823125
chr21	42823165
chr21	42841367
chr21	42868676
chr21	42868804
chr21	42868831
chr21	42868845
chr21	42879582
chr21	42879620
chr21	42905053
chr21	42905065
chr21	42905088
chr21	42905107
chr21	42915845
chr21	43046220
chr21	43046245
chr21	43092202
chr21	43132744
chr21	43132841
chr21	43146188
chr21	43146206
chr21	43181752
chr21	43181778
chr21	43181801
chr21	43181878
chr21	43189043
chr21	43189063
chr21	43189087
chr21	43189119
chr21	43189120
chr21	43189144
chr21	43375774
chr21	43375818
chr21	43375848
chr21	43375872
chr21	43375908
chr21	43380121
chr21	43387676
chr21	43387681
chr21	43393072
chr21	43430215
chr21	43430222
chr21	43430229
chr21	43430467
chr21	43430495
chr21	43430504
chr21	43430508
chr21	43430513
chr21	43430517
chr21	43430519
chr21	43431418
chr21	43445208
chr21	43445213
chr21	43445261
chr21	43458203
chr21	43458206
chr21	43458241
chr21	43485038
chr21	43485117
chr21	43533730
chr21	43641146
chr21	43641170
chr21	43641171
chr21	43641184
chr21	43641185
chr21	43641347
chr21	43698106
chr21	43761399
chr21	43761414
chr21	43761445
chr21	43761649
chr21	43797979
chr21	43797982
chr21	43798016
chr21	43798028
chr21	43798034
chr21	43874767
chr21	44013141
chr21	44026931
chr21	44063091
chr21	44063104
chr21	44152672
chr21	44152714
chr21	44152747
chr21	44157765
chr21	44157788
chr21	44157810
chr21	44157815
chr21	44157820
chr21	44157848
chr21	44157864
chr21	44162637
chr21	44162645
chr21	44162662
chr21	44162669
chr21	44187569
chr21	44227130
chr21	44227167
chr21	44227175
chr21	44289844
chr21	44299112
chr21	44299119
chr21	44299142
chr21	44299148
chr21	44325343
chr21	44358417
chr21	44358437
chr21	44358500
chr21	44386787
chr21	44386804
chr21	44391893
chr21	44401733
chr21	44401739
chr21	44401753
chr21	44423145
chr21	44423159
chr21	44486013
chr21	44486033
chr21	44486036
chr21	44493774
chr21	44493796
chr21	44493802
chr21	44493804
chr21	44493833
chr21	44493841
chr21	44517865
chr21	44517871
chr21	44517887
chr21	44517915
chr21	44528034
chr21	44528038
chr21	44528060
chr21	44528072
chr21	44528075
chr21	44576969
chr21	44577000
chr21	44577003
chr21	44577012
chr21	44577022
chr21	44577202
chr21	44577504
chr21	44603796
chr21	44603862
chr21	44717702
chr21	44830911
chr21	44830921
chr21	44830931
chr21	44830940
chr21	44830945
chr21	44830955
chr21	44830957
chr21	44830963
chr21	44830966
chr21	44830988
chr21	44839789
chr21	44839794
chr21	44839798
chr21	44839812
chr21	44839827
chr21	44840081
chr21	44840121
chr21	44840131
chr21	44856592
chr21	44866805
chr21	44866869
chr21	44901960
chr21	44901964
chr21	44902018
chr21	44902162
chr21	45104143
chr21	45104154
chr21	45104174
chr21	45104199
chr21	45104242
chr21	45104244
chr21	45104248
chr21	45111404
chr21	45111440
chr21	45111442
chr21	45111447
chr21	45111467
chr21	45111548
chr21	45111581
chr21	45111606
chr21	45111624
chr21	45111646
chr21	45116193
chr21	45116222
chr21	45116231
chr21	45116238
chr21	45116257
chr21	45152881
chr21	45152929
chr21	45157210
chr21	45159006
chr21	45159037
chr21	45159060
chr21	45159106
chr21	45159124
chr21	45188693
chr21	45213931
chr21	45213967
chr21	45276936
chr21	45280964
chr21	45280988
chr21	45281009
chr21	45281020
chr21	45305715
chr21	45305723
chr21	45308646
chr21	45308667
chr21	45313790
chr21	45313796
chr21	45313822
chr21	45313853
chr21	45313859
chr21	45313888
chr21	45313898
chr21	45313929
chr21	45325853
chr21	45325862
chr21	45325864
chr21	45325925
chr21	45336810
chr21	45336815
chr21	45336821
chr21	45338857
chr21	45338986
chr21	45339031
chr21	45341720
chr21	45341889
chr21	45398068
chr21	45398085
chr21	45398096
chr21	45398247
chr21	45398287
chr21	45398309
chr21	45471108
chr21	45471168
chr21	45511646
chr21	45511879
chr21	45511891
chr21	45511917
chr21	45536772
chr21	45536781
chr21	45593751
chr21	45607273
chr21	45607281
chr21	45607305
chr21	45614770
chr21	45626809
chr21	45626830
chr21	45626855
chr21	45639079
chr21	45642746
chr21	45652156
chr21	45652172
chr21	45652180
chr21	45652186
chr21	45652227
chr21	45663390
chr21	45663406
chr21	45676468
chr21	45692669
chr21	45692695
chr21	45692700
chr21	45786533
chr21	45786543
chr21	45786547
chr21	45786579
chr21	45786616
chr21	45786619
chr21	45786633
chr21	45786640
chr21	45786644
chr21	45795580
chr21	45795600
chr21	45795643
chr21	45874614
chr21	45874661
chr21	45874673
